#datatype,measurement,dateTime:RFC3339,tag,tag,tag,double,double,string
#group,false,false,true,true,true,false,false,false
#default,geo_position,,,,,,,
,_measurement,time,user_id,delivery_id,vehicle_id,lat,lon,delivery_status
,geo_position,2026-06-01T10:45:10Z,user-del-1,del-104,car-1,45.24334,19.825177,in transit
,geo_position,2026-06-01T10:45:20Z,user-del-1,del-104,car-1,45.243859,19.825168,in transit
,geo_position,2026-06-01T10:45:30Z,user-del-1,del-104,car-1,45.243994,19.825165,in transit
,geo_position,2026-06-01T10:45:40Z,user-del-1,del-104,car-1,45.244903,19.825126,in transit
,geo_position,2026-06-01T10:45:50Z,user-del-1,del-104,car-1,45.245696,19.825099,in transit
,geo_position,2026-06-01T10:46:00Z,user-del-1,del-104,car-1,45.245817,19.825092,in transit
,geo_position,2026-06-01T10:46:10Z,user-del-1,del-104,car-1,45.246819,19.82505,in transit
,geo_position,2026-06-01T10:46:20Z,user-del-1,del-104,car-1,45.247314,19.825029,in transit
,geo_position,2026-06-01T10:46:30Z,user-del-1,del-104,car-1,45.248237,19.824993,in transit
,geo_position,2026-06-01T10:46:40Z,user-del-1,del-104,car-1,45.248539,19.824991,in transit
,geo_position,2026-06-01T10:46:50Z,user-del-1,del-104,car-1,45.24878,19.824925,in transit
,geo_position,2026-06-01T10:47:00Z,user-del-1,del-104,car-1,45.249021,19.82478,in transit
,geo_position,2026-06-01T10:47:10Z,user-del-1,del-104,car-1,45.249094,19.824736,in transit
,geo_position,2026-06-01T10:47:20Z,user-del-1,del-104,car-1,45.249202,19.824684,in transit
,geo_position,2026-06-01T10:47:30Z,user-del-1,del-104,car-1,45.249359,19.824613,in transit
,geo_position,2026-06-01T10:47:40Z,user-del-1,del-104,car-1,45.249454,19.824578,in transit
,geo_position,2026-06-01T10:47:50Z,user-del-1,del-104,car-1,45.249811,19.824559,in transit
,geo_position,2026-06-01T10:48:00Z,user-del-1,del-104,car-1,45.250233,19.824507,in transit
,geo_position,2026-06-01T10:48:10Z,user-del-1,del-104,car-1,45.250703,19.824483,in transit
,geo_position,2026-06-01T10:48:20Z,user-del-1,del-104,car-1,45.250775,19.824479,in transit
,geo_position,2026-06-01T10:48:30Z,user-del-1,del-104,car-1,45.250854,19.824477,in transit
,geo_position,2026-06-01T10:48:40Z,user-del-1,del-104,car-1,45.252498,19.82439,in transit
,geo_position,2026-06-01T10:48:50Z,user-del-1,del-104,car-1,45.253236,19.824395,in transit
,geo_position,2026-06-01T10:49:00Z,user-del-1,del-104,car-1,45.253739,19.824409,in transit
,geo_position,2026-06-01T10:49:10Z,user-del-1,del-104,car-1,45.254103,19.82441,in transit
,geo_position,2026-06-01T10:49:20Z,user-del-1,del-104,car-1,45.254262,19.824407,in transit
,geo_position,2026-06-01T10:49:30Z,user-del-1,del-104,car-1,45.254901,19.824384,in transit
,geo_position,2026-06-01T10:49:40Z,user-del-1,del-104,car-1,45.255135,19.82432,in transit
,geo_position,2026-06-01T10:49:50Z,user-del-1,del-104,car-1,45.257167,19.824231,in transit
,geo_position,2026-06-01T10:50:00Z,user-del-1,del-104,car-1,45.257425,19.824211,in transit
,geo_position,2026-06-01T10:50:10Z,user-del-1,del-104,car-1,45.257571,19.824184,in transit
,geo_position,2026-06-01T10:50:20Z,user-del-1,del-104,car-1,45.257713,19.824139,in transit
,geo_position,2026-06-01T10:50:30Z,user-del-1,del-104,car-1,45.257887,19.82406,in transit
,geo_position,2026-06-01T10:50:40Z,user-del-1,del-104,car-1,45.258044,19.823947,in transit
,geo_position,2026-06-01T10:50:50Z,user-del-1,del-104,car-1,45.258183,19.823819,in transit
,geo_position,2026-06-01T10:51:00Z,user-del-1,del-104,car-1,45.258388,19.823666,in transit
,geo_position,2026-06-01T10:51:10Z,user-del-1,del-104,car-1,45.258646,19.823403,in transit
,geo_position,2026-06-01T10:51:20Z,user-del-1,del-104,car-1,45.258843,19.823176,in transit
,geo_position,2026-06-01T10:51:30Z,user-del-1,del-104,car-1,45.258894,19.823123,in transit
,geo_position,2026-06-01T10:51:40Z,user-del-1,del-104,car-1,45.259029,19.82298,in transit
,geo_position,2026-06-01T10:51:50Z,user-del-1,del-104,car-1,45.259043,19.822766,in transit
,geo_position,2026-06-01T10:52:00Z,user-del-1,del-104,car-1,45.259028,19.822583,in transit
,geo_position,2026-06-01T10:52:10Z,user-del-1,del-104,car-1,45.25899,19.822186,in transit
,geo_position,2026-06-01T10:52:20Z,user-del-1,del-104,car-1,45.258891,19.821326,in transit
,geo_position,2026-06-01T10:52:30Z,user-del-1,del-104,car-1,45.258817,19.820869,in transit
,geo_position,2026-06-01T10:52:40Z,user-del-1,del-104,car-1,45.258766,19.820622,in transit
,geo_position,2026-06-01T10:52:50Z,user-del-1,del-104,car-1,45.258626,19.820128,in transit
,geo_position,2026-06-01T10:53:00Z,user-del-1,del-104,car-1,45.258459,19.819615,in transit
,geo_position,2026-06-01T10:53:10Z,user-del-1,del-104,car-1,45.2584,19.819406,in transit
,geo_position,2026-06-01T10:53:20Z,user-del-1,del-104,car-1,45.258498,19.819275,in transit
,geo_position,2026-06-01T10:53:30Z,user-del-1,del-104,car-1,45.258655,19.819108,in transit
,geo_position,2026-06-01T10:53:40Z,user-del-1,del-104,car-1,45.258908,19.819101,in transit
,geo_position,2026-06-01T10:53:50Z,user-del-1,del-104,car-1,45.259618,19.820253,in transit
,geo_position,2026-06-01T10:54:00Z,user-del-1,del-104,car-1,45.260014,19.819796,in transit
,geo_position,2026-06-01T10:54:10Z,user-del-1,del-104,car-1,45.260338,19.81942,in transit
,geo_position,2026-06-01T10:54:20Z,user-del-1,del-104,car-1,45.260688,19.819016,in transit
,geo_position,2026-06-01T10:54:30Z,user-del-1,del-104,car-1,45.260983,19.818674,in transit
,geo_position,2026-06-01T10:54:40Z,user-del-1,del-104,car-1,45.261192,19.818432,in transit
,geo_position,2026-06-01T10:54:50Z,user-del-1,del-104,car-1,45.261208,19.818414,in transit
,geo_position,2026-06-01T10:55:00Z,user-del-1,del-104,car-1,45.2612,19.8184,completed
,geo_position,2026-06-01T11:11:00Z,user-del-1,del-105,car-1,45.261208,19.818414,accepted
,geo_position,2026-06-01T11:11:10Z,user-del-1,del-105,car-1,45.262192,19.817577,accepted
,geo_position,2026-06-01T11:11:20Z,user-del-1,del-105,car-1,45.262673,19.818426,accepted
,geo_position,2026-06-01T11:11:30Z,user-del-1,del-105,car-1,45.262278,19.819114,accepted
,geo_position,2026-06-01T11:11:40Z,user-del-1,del-105,car-1,45.26062,19.821,accepted
,geo_position,2026-06-01T11:11:50Z,user-del-1,del-105,car-1,45.259193,19.822631,accepted
,geo_position,2026-06-01T11:12:00Z,user-del-1,del-105,car-1,45.258982,19.823071,accepted
,geo_position,2026-06-01T11:12:10Z,user-del-1,del-105,car-1,45.259163,19.824623,accepted
,geo_position,2026-06-01T11:12:20Z,user-del-1,del-105,car-1,45.259408,19.82671,accepted
,geo_position,2026-06-01T11:12:30Z,user-del-1,del-105,car-1,45.259585,19.828456,accepted
,geo_position,2026-06-01T11:12:40Z,user-del-1,del-105,car-1,45.25986,19.82954,accepted
,geo_position,2026-06-01T11:12:50Z,user-del-1,del-105,car-1,45.260088,19.830364,accepted
,geo_position,2026-06-01T11:13:00Z,user-del-1,del-105,car-1,45.260546,19.832027,accepted
,geo_position,2026-06-01T11:13:10Z,user-del-1,del-105,car-1,45.259232,19.832853,accepted
,geo_position,2026-06-01T11:13:20Z,user-del-1,del-105,car-1,45.255797,19.834776,accepted
,geo_position,2026-06-01T11:13:30Z,user-del-1,del-105,car-1,45.255181,19.835119,accepted
,geo_position,2026-06-01T11:13:40Z,user-del-1,del-105,car-1,45.254184,19.835658,accepted
,geo_position,2026-06-01T11:13:50Z,user-del-1,del-105,car-1,45.252118,19.836823,accepted
,geo_position,2026-06-01T11:14:00Z,user-del-1,del-105,car-1,45.251682,19.837072,accepted
,geo_position,2026-06-01T11:14:10Z,user-del-1,del-105,car-1,45.249969,19.838023,accepted
,geo_position,2026-06-01T11:14:20Z,user-del-1,del-105,car-1,45.248028,19.839101,accepted
,geo_position,2026-06-01T11:14:30Z,user-del-1,del-105,car-1,45.248033,19.839784,accepted
,geo_position,2026-06-01T11:14:40Z,user-del-1,del-105,car-1,45.248697,19.84256,accepted
,geo_position,2026-06-01T11:14:50Z,user-del-1,del-105,car-1,45.248859,19.843278,accepted
,geo_position,2026-06-01T11:15:00Z,user-del-1,del-105,car-1,45.249432,19.845079,accepted
,geo_position,2026-06-01T11:15:10Z,user-del-1,del-105,car-1,45.249533,19.845411,accepted
,geo_position,2026-06-01T11:15:20Z,user-del-1,del-105,car-1,45.2502,19.847578,accepted
,geo_position,2026-06-01T11:15:30Z,user-del-1,del-105,car-1,45.250314,19.847948,accepted
,geo_position,2026-06-01T11:15:40Z,user-del-1,del-105,car-1,45.250715,19.84925,accepted
,geo_position,2026-06-01T11:15:50Z,user-del-1,del-105,car-1,45.251295,19.849279,accepted
,geo_position,2026-06-01T11:16:00Z,user-del-1,del-105,car-1,45.251295,19.849279,in transit
,geo_position,2026-06-01T11:16:10Z,user-del-1,del-105,car-1,45.251384,19.849208,in transit
,geo_position,2026-06-01T11:16:20Z,user-del-1,del-105,car-1,45.251389,19.849357,in transit
,geo_position,2026-06-01T11:16:30Z,user-del-1,del-105,car-1,45.251327,19.849693,in transit
,geo_position,2026-06-01T11:16:40Z,user-del-1,del-105,car-1,45.251244,19.849764,in transit
,geo_position,2026-06-01T11:16:50Z,user-del-1,del-105,car-1,45.250964,19.849506,in transit
,geo_position,2026-06-01T11:17:00Z,user-del-1,del-105,car-1,45.250819,19.849584,in transit
,geo_position,2026-06-01T11:17:10Z,user-del-1,del-105,car-1,45.250696,19.849189,in transit
,geo_position,2026-06-01T11:17:20Z,user-del-1,del-105,car-1,45.25056,19.848747,in transit
,geo_position,2026-06-01T11:17:30Z,user-del-1,del-105,car-1,45.250352,19.848069,in transit
,geo_position,2026-06-01T11:17:40Z,user-del-1,del-105,car-1,45.250297,19.847892,in transit
,geo_position,2026-06-01T11:17:50Z,user-del-1,del-105,car-1,45.250254,19.847753,in transit
,geo_position,2026-06-01T11:18:00Z,user-del-1,del-105,car-1,45.250135,19.847373,in transit
,geo_position,2026-06-01T11:18:10Z,user-del-1,del-105,car-1,45.249879,19.846549,in transit
,geo_position,2026-06-01T11:18:20Z,user-del-1,del-105,car-1,45.249626,19.845726,in transit
,geo_position,2026-06-01T11:18:30Z,user-del-1,del-105,car-1,45.249521,19.845371,in transit
,geo_position,2026-06-01T11:18:40Z,user-del-1,del-105,car-1,45.249463,19.845182,in transit
,geo_position,2026-06-01T11:18:50Z,user-del-1,del-105,car-1,45.24942,19.84504,in transit
,geo_position,2026-06-01T11:19:00Z,user-del-1,del-105,car-1,45.249204,19.84424,in transit
,geo_position,2026-06-01T11:19:10Z,user-del-1,del-105,car-1,45.249093,19.843742,in transit
,geo_position,2026-06-01T11:19:20Z,user-del-1,del-105,car-1,45.248875,19.842873,in transit
,geo_position,2026-06-01T11:19:30Z,user-del-1,del-105,car-1,45.248847,19.842747,in transit
,geo_position,2026-06-01T11:19:40Z,user-del-1,del-105,car-1,45.248804,19.842548,in transit
,geo_position,2026-06-01T11:19:50Z,user-del-1,del-105,car-1,45.248371,19.840707,in transit
,geo_position,2026-06-01T11:20:00Z,user-del-1,del-105,car-1,45.248074,19.839489,in transit
,geo_position,2026-06-01T11:20:10Z,user-del-1,del-105,car-1,45.248031,19.839293,in transit
,geo_position,2026-06-01T11:20:20Z,user-del-1,del-105,car-1,45.247962,19.838986,in transit
,geo_position,2026-06-01T11:20:30Z,user-del-1,del-105,car-1,45.247903,19.838707,in transit
,geo_position,2026-06-01T11:20:40Z,user-del-1,del-105,car-1,45.247849,19.838412,in transit
,geo_position,2026-06-01T11:20:50Z,user-del-1,del-105,car-1,45.247789,19.837939,in transit
,geo_position,2026-06-01T11:21:00Z,user-del-1,del-105,car-1,45.24777,19.837488,in transit
,geo_position,2026-06-01T11:21:10Z,user-del-1,del-105,car-1,45.24778,19.837074,in transit
,geo_position,2026-06-01T11:21:20Z,user-del-1,del-105,car-1,45.247808,19.836652,in transit
,geo_position,2026-06-01T11:21:30Z,user-del-1,del-105,car-1,45.247822,19.836469,in transit
,geo_position,2026-06-01T11:21:40Z,user-del-1,del-105,car-1,45.247852,19.836253,in transit
,geo_position,2026-06-01T11:21:50Z,user-del-1,del-105,car-1,45.247946,19.835719,in transit
,geo_position,2026-06-01T11:22:00Z,user-del-1,del-105,car-1,45.248012,19.835429,in transit
,geo_position,2026-06-01T11:22:10Z,user-del-1,del-105,car-1,45.248088,19.835163,in transit
,geo_position,2026-06-01T11:22:20Z,user-del-1,del-105,car-1,45.248138,19.834997,in transit
,geo_position,2026-06-01T11:22:30Z,user-del-1,del-105,car-1,45.248216,19.834792,in transit
,geo_position,2026-06-01T11:22:40Z,user-del-1,del-105,car-1,45.248319,19.834562,in transit
,geo_position,2026-06-01T11:22:50Z,user-del-1,del-105,car-1,45.248543,19.834098,in transit
,geo_position,2026-06-01T11:23:00Z,user-del-1,del-105,car-1,45.248746,19.833706,in transit
,geo_position,2026-06-01T11:23:10Z,user-del-1,del-105,car-1,45.248834,19.833539,in transit
,geo_position,2026-06-01T11:23:20Z,user-del-1,del-105,car-1,45.248856,19.833501,in transit
,geo_position,2026-06-01T11:23:30Z,user-del-1,del-105,car-1,45.249072,19.833239,in transit
,geo_position,2026-06-01T11:23:40Z,user-del-1,del-105,car-1,45.249463,19.832914,in transit
,geo_position,2026-06-01T11:23:50Z,user-del-1,del-105,car-1,45.249592,19.832823,in transit
,geo_position,2026-06-01T11:24:00Z,user-del-1,del-105,car-1,45.249727,19.832685,in transit
,geo_position,2026-06-01T11:24:10Z,user-del-1,del-105,car-1,45.249685,19.832455,in transit
,geo_position,2026-06-01T11:24:20Z,user-del-1,del-105,car-1,45.249463,19.831801,in transit
,geo_position,2026-06-01T11:24:30Z,user-del-1,del-105,car-1,45.249309,19.831195,in transit
,geo_position,2026-06-01T11:24:40Z,user-del-1,del-105,car-1,45.249249,19.830782,in transit
,geo_position,2026-06-01T11:24:50Z,user-del-1,del-105,car-1,45.249202,19.82996,in transit
,geo_position,2026-06-01T11:25:00Z,user-del-1,del-105,car-1,45.249192,19.82972,in transit
,geo_position,2026-06-01T11:25:10Z,user-del-1,del-105,car-1,45.249196,19.829333,in transit
,geo_position,2026-06-01T11:25:20Z,user-del-1,del-105,car-1,45.249183,19.828811,in transit
,geo_position,2026-06-01T11:25:30Z,user-del-1,del-105,car-1,45.249175,19.827274,in transit
,geo_position,2026-06-01T11:25:40Z,user-del-1,del-105,car-1,45.249252,19.825915,in transit
,geo_position,2026-06-01T11:25:50Z,user-del-1,del-105,car-1,45.249313,19.825009,in transit
,geo_position,2026-06-01T11:26:00Z,user-del-1,del-105,car-1,45.249321,19.824883,in transit
,geo_position,2026-06-01T11:26:10Z,user-del-1,del-105,car-1,45.249344,19.824478,in transit
,geo_position,2026-06-01T11:26:20Z,user-del-1,del-105,car-1,45.249362,19.824083,in transit
,geo_position,2026-06-01T11:26:30Z,user-del-1,del-105,car-1,45.24936,19.82159,in transit
,geo_position,2026-06-01T11:26:40Z,user-del-1,del-105,car-1,45.249319,19.82057,in transit
,geo_position,2026-06-01T11:26:50Z,user-del-1,del-105,car-1,45.24917,19.819346,in transit
,geo_position,2026-06-01T11:27:00Z,user-del-1,del-105,car-1,45.248935,19.817796,in transit
,geo_position,2026-06-01T11:27:10Z,user-del-1,del-105,car-1,45.248792,19.816994,in transit
,geo_position,2026-06-01T11:27:20Z,user-del-1,del-105,car-1,45.248757,19.81681,in transit
,geo_position,2026-06-01T11:27:30Z,user-del-1,del-105,car-1,45.248709,19.816554,in transit
,geo_position,2026-06-01T11:27:40Z,user-del-1,del-105,car-1,45.248652,19.81625,in transit
,geo_position,2026-06-01T11:27:50Z,user-del-1,del-105,car-1,45.248476,19.815548,in transit
,geo_position,2026-06-01T11:28:00Z,user-del-1,del-105,car-1,45.248194,19.814319,in transit
,geo_position,2026-06-01T11:28:10Z,user-del-1,del-105,car-1,45.248022,19.813258,in transit
,geo_position,2026-06-01T11:28:20Z,user-del-1,del-105,car-1,45.24788,19.811463,in transit
,geo_position,2026-06-01T11:28:30Z,user-del-1,del-105,car-1,45.24784,19.810936,in transit
,geo_position,2026-06-01T11:28:40Z,user-del-1,del-105,car-1,45.247661,19.808469,in transit
,geo_position,2026-06-01T11:28:50Z,user-del-1,del-105,car-1,45.247627,19.807931,in transit
,geo_position,2026-06-01T11:29:00Z,user-del-1,del-105,car-1,45.247616,19.807768,in transit
,geo_position,2026-06-01T11:29:10Z,user-del-1,del-105,car-1,45.247603,19.807572,in transit
,geo_position,2026-06-01T11:29:20Z,user-del-1,del-105,car-1,45.24759,19.807398,in transit
,geo_position,2026-06-01T11:29:30Z,user-del-1,del-105,car-1,45.247382,19.804693,in transit
,geo_position,2026-06-01T11:29:40Z,user-del-1,del-105,car-1,45.247487,19.804469,in transit
,geo_position,2026-06-01T11:29:50Z,user-del-1,del-105,car-1,45.247681,19.804412,in transit
,geo_position,2026-06-01T11:30:00Z,user-del-1,del-105,car-1,45.247798,19.804358,in transit
,geo_position,2026-06-01T11:30:10Z,user-del-1,del-105,car-1,45.248074,19.804154,in transit
,geo_position,2026-06-01T11:30:20Z,user-del-1,del-105,car-1,45.248686,19.803378,in transit
,geo_position,2026-06-01T11:30:30Z,user-del-1,del-105,car-1,45.249168,19.803033,in transit
,geo_position,2026-06-01T11:30:40Z,user-del-1,del-105,car-1,45.249376,19.802884,in transit
,geo_position,2026-06-01T11:30:50Z,user-del-1,del-105,car-1,45.24964,19.80271,in transit
,geo_position,2026-06-01T11:31:00Z,user-del-1,del-105,car-1,45.2498,19.8032,completed
,geo_position,2026-06-01T08:00:00Z,user-del-2,del-106,scooter-1,45.251208,19.819543,accepted
,geo_position,2026-06-01T08:00:10Z,user-del-2,del-106,scooter-1,45.253664,19.819532,accepted
,geo_position,2026-06-01T08:00:20Z,user-del-2,del-106,scooter-1,45.25372,19.820516,accepted
,geo_position,2026-06-01T08:00:30Z,user-del-2,del-106,scooter-1,45.253809,19.820688,accepted
,geo_position,2026-06-01T08:00:40Z,user-del-2,del-106,scooter-1,45.254047,19.821034,accepted
,geo_position,2026-06-01T08:00:50Z,user-del-2,del-106,scooter-1,45.254071,19.824113,accepted
,geo_position,2026-06-01T08:01:00Z,user-del-2,del-106,scooter-1,45.254136,19.824847,accepted
,geo_position,2026-06-01T08:01:10Z,user-del-2,del-106,scooter-1,45.25435,19.827023,accepted
,geo_position,2026-06-01T08:01:20Z,user-del-2,del-106,scooter-1,45.25446,19.82809,accepted
,geo_position,2026-06-01T08:01:30Z,user-del-2,del-106,scooter-1,45.254502,19.828845,accepted
,geo_position,2026-06-01T08:01:40Z,user-del-2,del-106,scooter-1,45.254697,19.830807,accepted
,geo_position,2026-06-01T08:01:50Z,user-del-2,del-106,scooter-1,45.254858,19.832162,accepted
,geo_position,2026-06-01T08:02:00Z,user-del-2,del-106,scooter-1,45.255048,19.834075,accepted
,geo_position,2026-06-01T08:02:10Z,user-del-2,del-106,scooter-1,45.255117,19.834873,accepted
,geo_position,2026-06-01T08:02:20Z,user-del-2,del-106,scooter-1,45.254969,19.835235,accepted
,geo_position,2026-06-01T08:02:30Z,user-del-2,del-106,scooter-1,45.253211,19.836191,accepted
,geo_position,2026-06-01T08:02:40Z,user-del-2,del-106,scooter-1,45.251969,19.836907,accepted
,geo_position,2026-06-01T08:02:50Z,user-del-2,del-106,scooter-1,45.251971,19.837295,accepted
,geo_position,2026-06-01T08:03:00Z,user-del-2,del-106,scooter-1,45.252526,19.838539,accepted
,geo_position,2026-06-01T08:03:10Z,user-del-2,del-106,scooter-1,45.252741,19.839014,accepted
,geo_position,2026-06-01T08:03:20Z,user-del-2,del-106,scooter-1,45.253232,19.840126,accepted
,geo_position,2026-06-01T08:03:30Z,user-del-2,del-106,scooter-1,45.25377,19.841398,accepted
,geo_position,2026-06-01T08:03:40Z,user-del-2,del-106,scooter-1,45.25409,19.842081,accepted
,geo_position,2026-06-01T08:03:50Z,user-del-2,del-106,scooter-1,45.254138,19.842321,accepted
,geo_position,2026-06-01T08:04:00Z,user-del-2,del-106,scooter-1,45.254138,19.842321,in transit
,geo_position,2026-06-01T08:04:10Z,user-del-2,del-106,scooter-1,45.254112,19.842406,in transit
,geo_position,2026-06-01T08:04:20Z,user-del-2,del-106,scooter-1,45.254081,19.842494,in transit
,geo_position,2026-06-01T08:04:30Z,user-del-2,del-106,scooter-1,45.25405,19.842555,in transit
,geo_position,2026-06-01T08:04:40Z,user-del-2,del-106,scooter-1,45.253941,19.842669,in transit
,geo_position,2026-06-01T08:04:50Z,user-del-2,del-106,scooter-1,45.253851,19.842764,in transit
,geo_position,2026-06-01T08:05:00Z,user-del-2,del-106,scooter-1,45.253772,19.842868,in transit
,geo_position,2026-06-01T08:05:10Z,user-del-2,del-106,scooter-1,45.253707,19.842967,in transit
,geo_position,2026-06-01T08:05:20Z,user-del-2,del-106,scooter-1,45.253614,19.843134,in transit
,geo_position,2026-06-01T08:05:30Z,user-del-2,del-106,scooter-1,45.253535,19.843308,in transit
,geo_position,2026-06-01T08:05:40Z,user-del-2,del-106,scooter-1,45.253431,19.843382,in transit
,geo_position,2026-06-01T08:05:50Z,user-del-2,del-106,scooter-1,45.25306,19.843115,in transit
,geo_position,2026-06-01T08:06:00Z,user-del-2,del-106,scooter-1,45.25262,19.842796,in transit
,geo_position,2026-06-01T08:06:10Z,user-del-2,del-106,scooter-1,45.252371,19.842627,in transit
,geo_position,2026-06-01T08:06:20Z,user-del-2,del-106,scooter-1,45.252124,19.84246,in transit
,geo_position,2026-06-01T08:06:30Z,user-del-2,del-106,scooter-1,45.251943,19.842335,in transit
,geo_position,2026-06-01T08:06:40Z,user-del-2,del-106,scooter-1,45.251849,19.842278,in transit
,geo_position,2026-06-01T08:06:50Z,user-del-2,del-106,scooter-1,45.251695,19.842205,in transit
,geo_position,2026-06-01T08:07:00Z,user-del-2,del-106,scooter-1,45.251431,19.842089,in transit
,geo_position,2026-06-01T08:07:10Z,user-del-2,del-106,scooter-1,45.251293,19.84202,in transit
,geo_position,2026-06-01T08:07:20Z,user-del-2,del-106,scooter-1,45.250985,19.841838,in transit
,geo_position,2026-06-01T08:07:30Z,user-del-2,del-106,scooter-1,45.250195,19.841331,in transit
,geo_position,2026-06-01T08:07:40Z,user-del-2,del-106,scooter-1,45.249685,19.840989,in transit
,geo_position,2026-06-01T08:07:50Z,user-del-2,del-106,scooter-1,45.249774,19.840568,in transit
,geo_position,2026-06-01T08:08:00Z,user-del-2,del-106,scooter-1,45.249925,19.839801,in transit
,geo_position,2026-06-01T08:08:10Z,user-del-2,del-106,scooter-1,45.248991,19.839221,in transit
,geo_position,2026-06-01T08:08:20Z,user-del-2,del-106,scooter-1,45.248957,19.839167,in transit
,geo_position,2026-06-01T08:08:30Z,user-del-2,del-106,scooter-1,45.248916,19.839038,in transit
,geo_position,2026-06-01T08:08:40Z,user-del-2,del-106,scooter-1,45.24887,19.83888,in transit
,geo_position,2026-06-01T08:08:50Z,user-del-2,del-106,scooter-1,45.250194,19.838066,in transit
,geo_position,2026-06-01T08:09:00Z,user-del-2,del-106,scooter-1,45.250223,19.83805,in transit
,geo_position,2026-06-01T08:09:10Z,user-del-2,del-106,scooter-1,45.250383,19.83796,in transit
,geo_position,2026-06-01T08:09:20Z,user-del-2,del-106,scooter-1,45.251723,19.837209,in transit
,geo_position,2026-06-01T08:09:30Z,user-del-2,del-106,scooter-1,45.251753,19.837192,in transit
,geo_position,2026-06-01T08:09:40Z,user-del-2,del-106,scooter-1,45.251801,19.83717,in transit
,geo_position,2026-06-01T08:09:50Z,user-del-2,del-106,scooter-1,45.251968,19.837074,in transit
,geo_position,2026-06-01T08:10:00Z,user-del-2,del-106,scooter-1,45.251963,19.836983,in transit
,geo_position,2026-06-01T08:10:10Z,user-del-2,del-106,scooter-1,45.251891,19.836837,in transit
,geo_position,2026-06-01T08:10:20Z,user-del-2,del-106,scooter-1,45.251833,19.836723,in transit
,geo_position,2026-06-01T08:10:30Z,user-del-2,del-106,scooter-1,45.251623,19.836315,in transit
,geo_position,2026-06-01T08:10:40Z,user-del-2,del-106,scooter-1,45.251478,19.836028,in transit
,geo_position,2026-06-01T08:10:50Z,user-del-2,del-106,scooter-1,45.250959,19.835014,in transit
,geo_position,2026-06-01T08:11:00Z,user-del-2,del-106,scooter-1,45.250689,19.834503,in transit
,geo_position,2026-06-01T08:11:10Z,user-del-2,del-106,scooter-1,45.250523,19.834192,in transit
,geo_position,2026-06-01T08:11:20Z,user-del-2,del-106,scooter-1,45.250221,19.833623,in transit
,geo_position,2026-06-01T08:11:30Z,user-del-2,del-106,scooter-1,45.249934,19.83307,in transit
,geo_position,2026-06-01T08:11:40Z,user-del-2,del-106,scooter-1,45.24984,19.832864,in transit
,geo_position,2026-06-01T08:11:50Z,user-del-2,del-106,scooter-1,45.249824,19.83283,in transit
,geo_position,2026-06-01T08:12:00Z,user-del-2,del-106,scooter-1,45.249813,19.832802,in transit
,geo_position,2026-06-01T08:12:10Z,user-del-2,del-106,scooter-1,45.249772,19.832704,in transit
,geo_position,2026-06-01T08:12:20Z,user-del-2,del-106,scooter-1,45.249726,19.832573,in transit
,geo_position,2026-06-01T08:12:30Z,user-del-2,del-106,scooter-1,45.249681,19.832444,in transit
,geo_position,2026-06-01T08:12:40Z,user-del-2,del-106,scooter-1,45.24952,19.831971,in transit
,geo_position,2026-06-01T08:12:50Z,user-del-2,del-106,scooter-1,45.249358,19.831416,in transit
,geo_position,2026-06-01T08:13:00Z,user-del-2,del-106,scooter-1,45.249289,19.831087,in transit
,geo_position,2026-06-01T08:13:10Z,user-del-2,del-106,scooter-1,45.249251,19.830797,in transit
,geo_position,2026-06-01T08:13:20Z,user-del-2,del-106,scooter-1,45.249227,19.830435,in transit
,geo_position,2026-06-01T08:13:30Z,user-del-2,del-106,scooter-1,45.249193,19.829778,in transit
,geo_position,2026-06-01T08:13:40Z,user-del-2,del-106,scooter-1,45.249192,19.829708,in transit
,geo_position,2026-06-01T08:13:50Z,user-del-2,del-106,scooter-1,45.249195,19.829412,in transit
,geo_position,2026-06-01T08:14:00Z,user-del-2,del-106,scooter-1,45.249195,19.829261,in transit
,geo_position,2026-06-01T08:14:10Z,user-del-2,del-106,scooter-1,45.249176,19.828505,in transit
,geo_position,2026-06-01T08:14:20Z,user-del-2,del-106,scooter-1,45.249174,19.827367,in transit
,geo_position,2026-06-01T08:14:30Z,user-del-2,del-106,scooter-1,45.249229,19.826266,in transit
,geo_position,2026-06-01T08:14:40Z,user-del-2,del-106,scooter-1,45.249287,19.825388,in transit
,geo_position,2026-06-01T08:14:50Z,user-del-2,del-106,scooter-1,45.249314,19.824996,in transit
,geo_position,2026-06-01T08:15:00Z,user-del-2,del-106,scooter-1,45.24932,19.824907,in transit
,geo_position,2026-06-01T08:15:10Z,user-del-2,del-106,scooter-1,45.249335,19.824617,in transit
,geo_position,2026-06-01T08:15:20Z,user-del-2,del-106,scooter-1,45.24935,19.824374,in transit
,geo_position,2026-06-01T08:15:30Z,user-del-2,del-106,scooter-1,45.24936,19.824217,in transit
,geo_position,2026-06-01T08:15:40Z,user-del-2,del-106,scooter-1,45.249373,19.822322,in transit
,geo_position,2026-06-01T08:15:50Z,user-del-2,del-106,scooter-1,45.249345,19.821005,in transit
,geo_position,2026-06-01T08:16:00Z,user-del-2,del-106,scooter-1,45.249315,19.820525,in transit
,geo_position,2026-06-01T08:16:10Z,user-del-2,del-106,scooter-1,45.249216,19.819683,in transit
